Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 4 [14080/49000 (29%)]	Train Loss: 1.843075	Val Loss: 1.896521	Val Acc: 57.5
Train Epoch: 4 [15360/49000 (31%)]	Train Loss: 1.943962	Val Loss: 1.916137	Val Acc: 55.3125
Train Epoch: 4 [16640/49000 (34%)]	Train Loss: 1.907901	Val Loss: 1.909612	Val Acc: 55.3125
Train Epoch: 4 [17920/49000 (37%)]	Train Loss: 1.907074	Val Loss: 1.905342	Val Acc: 55.9375
Train Epoch: 4 [19200/49000 (39%)]	Train Loss: 1.917858	Val Loss: 1.904779	Val Acc: 55.9375
Train Epoch: 4 [20480/49000 (42%)]	Train Loss: 1.892273	Val Loss: 1.909909	Val Acc: 56.25
Train Epoch: 4 [21760/49000 (44%)]	Train Loss: 1.978323	Val Loss: 1.918467	Val Acc: 54.0625
Train Epoch: 4 [23040/49000 (47%)]	Train Loss: 1.945527	Val Loss: 1.897814	Val Acc: 56.71875
Train Epoch: 4 [24320/49000 (50%)]	Train Loss: 1.875674	Val Loss: 1.905395	Val Acc: 56.40625
Train Epoch: 4 [25600/49000 (52%)]	Train Loss: 1.918663	Val Loss: 1.905005	Val Acc: 56.09375
Train Epoch: 4 [26880/49000 (55%)]	Train Loss: 1.879635	Val Loss: 1.912914	Val Acc: 54.6875
Train Epoch: 4 [28160/49000 (57%)]	Train Loss: 1.911349	Val Loss: 1.908951	Val Acc: 56.71875
Train Epoch: 4 [29440/49000 (60%)]	Train Loss: 1.843775	Val Loss: 1.890875	Val Acc: 57.5
Train Epoch: 4 [30720/49000 (63%)]	Train Loss: 1.941143	Val Loss: 1.909670	Val Acc: 56.09375
Train Epoch: 4 [32000/49000 (65%)]	Train Loss: 1.987499	Val Loss: 1.914433	Val Acc: 55.0
Train Epoch: 4 [33280/49000 (68%)]	Train Loss: 1.887284	Val Loss: 1.911584	Val Acc: 54.53125
Train Epoch: 4 [34560/49000 (70%)]	Train Loss: 1.917307	Val Loss: 1.894837	Val Acc: 57.03125
Train Epoch: 4 [35840/49000 (73%)]	Train Loss: 1.880244	Val Loss: 1.908519	Val Acc: 56.09375
Train Epoch: 4 [37120/49000 (76%)]	Train Loss: 1.901913	Val Loss: 1.911813	Val Acc: 54.0625
Train Epoch: 4 [38400/49000 (78%)]	Train Loss: 1.892925	Val Loss: 1.925839	Val Acc: 52.8125
Train Epoch: 4 [39680/49000 (81%)]	Train Loss: 1.858797	Val Loss: 1.899313	Val Acc: 56.875
Train Epoch: 4 [40960/49000 (84%)]	Train Loss: 1.977650	Val Loss: 1.922953	Val Acc: 54.84375
Train Epoch: 4 [42240/49000 (86%)]	Train Loss: 1.880678	Val Loss: 1.917947	Val Acc: 53.75
Train Epoch: 4 [43520/49000 (89%)]	Train Loss: 1.862154	Val Loss: 1.892898	Val Acc: 56.09375
Train Epoch: 4 [44800/49000 (91%)]	Train Loss: 1.950329	Val Loss: 1.926491	Val Acc: 53.90625
Train Epoch: 4 [46080/49000 (94%)]	Train Loss: 1.922489	Val Loss: 1.900514	Val Acc: 56.40625
Train Epoch: 4 [47360/49000 (97%)]	Train Loss: 1.837679	Val Loss: 1.881796	Val Acc: 59.21875
Train Epoch: 4 [48640/49000 (99%)]	Train Loss: 1.961177	Val Loss: 1.888111	Val Acc: 57.65625
Train Epoch: 5 [0/49000 (0%)]	Train Loss: 2.010452	Val Loss: 1.893425	Val Acc: 57.03125
Train Epoch: 5 [1280/49000 (3%)]	Train Loss: 1.930832	Val Loss: 1.892569	Val Acc: 57.34375
Train Epoch: 5 [2560/49000 (5%)]	Train Loss: 1.868260	Val Loss: 1.928345	Val Acc: 54.0625
Train Epoch: 5 [3840/49000 (8%)]	Train Loss: 1.907790	Val Loss: 1.908330	Val Acc: 55.9375
Train Epoch: 5 [5120/49000 (10%)]	Train Loss: 1.917619	Val Loss: 1.907791	Val Acc: 55.625
Train Epoch: 5 [6400/49000 (13%)]	Train Loss: 1.873327	Val Loss: 1.904285	Val Acc: 55.9375
Train Epoch: 5 [7680/49000 (16%)]	Train Loss: 1.946369	Val Loss: 1.902986	Val Acc: 56.09375
Train Epoch: 5 [8960/49000 (18%)]	Train Loss: 1.920637	Val Loss: 1.901951	Val Acc: 55.9375
Train Epoch: 5 [10240/49000 (21%)]	Train Loss: 1.859453	Val Loss: 1.898870	Val Acc: 55.0
Train Epoch: 5 [11520/49000 (23%)]	Train Loss: 1.946613	Val Loss: 1.887800	Val Acc: 58.4375
Train Epoch: 5 [12800/49000 (26%)]	Train Loss: 1.853583	Val Loss: 1.918940	Val Acc: 54.53125
Train Epoch: 5 [14080/49000 (29%)]	Train Loss: 1.839296	Val Loss: 1.890658	Val Acc: 57.34375
Train Epoch: 5 [15360/49000 (31%)]	Train Loss: 1.851971	Val Loss: 1.892934	Val Acc: 57.5
Train Epoch: 5 [16640/49000 (34%)]	Train Loss: 1.872339	Val Loss: 1.886901	Val Acc: 57.65625
Train Epoch: 5 [17920/49000 (37%)]	Train Loss: 1.900311	Val Loss: 1.892328	Val Acc: 58.59375
Train Epoch: 5 [19200/49000 (39%)]	Train Loss: 1.854330	Val Loss: 1.901684	Val Acc: 57.34375
Train Epoch: 5 [20480/49000 (42%)]	Train Loss: 1.858778	Val Loss: 1.900289	Val Acc: 56.25
Train Epoch: 5 [21760/49000 (44%)]	Train Loss: 1.894374	Val Loss: 1.906711	Val Acc: 55.625
Train Epoch: 5 [23040/49000 (47%)]	Train Loss: 1.863476	Val Loss: 1.902441	Val Acc: 56.875
Train Epoch: 5 [24320/49000 (50%)]	Train Loss: 1.891603	Val Loss: 1.894704	Val Acc: 57.03125
